Game,PromptType,Round,AgentName,Contribution,RoundPayoff,CumulativePayoff,CollaborationScore
77,Musketeers,3,Agent_1,7,12.38,37.12,
77,Peacemaker,3,Agent_2,5,14.38,40.12,
77,Soup,3,Agent_3,6,13.38,39.12,
77,Odyssey,3,Agent_4,7,12.38,37.12,
77,Musketeers,4,Agent_1,8,12.50,49.62,
77,Peacemaker,4,Agent_2,5,15.50,55.62,
77,Soup,4,Agent_3,7,13.50,52.62,
77,Odyssey,4,Agent_4,8,12.50,49.62,
77,Musketeers,5,Agent_1,9,12.62,62.25,
77,Peacemaker,5,Agent_2,5,16.62,72.25,
77,Soup,5,Agent_3,8,13.62,66.25,
77,Odyssey,5,Agent_4,9,12.62,62.25,
77,All,final,All,,,,0.63
78,Spoons,1,Agent_1,5,12.50,12.50,
78,Odyssey,1,Agent_2,5,12.50,12.50,
78,Teamwork,1,Agent_3,5,12.50,12.50,
78,Peacemaker,1,Agent_4,5,12.50,12.50,
78,Spoons,2,Agent_1,6,12.25,24.75,
78,Odyssey,2,Agent_2,6,12.25,24.75,
78,Teamwork,2,Agent_3,5,13.25,25.75,
78,Peacemaker,2,Agent_4,5,13.25,25.75,
78,Spoons,3,Agent_1,7,10.88,35.62,
78,Odyssey,3,Agent_2,4,13.88,38.62,
78,Teamwork,3,Agent_3,5,12.88,38.62,
78,Peacemaker,3,Agent_4,5,12.88,38.62,
78,Spoons,4,Agent_1,8,9.88,45.50,
78,Odyssey,4,Agent_2,3,14.88,53.50,
78,Teamwork,4,Agent_3,5,12.88,51.50,
78,Peacemaker,4,Agent_4,5,12.88,51.50,
78,Spoons,5,Agent_1,9,8.88,54.38,
78,Odyssey,5,Agent_2,2,15.88,69.38,
78,Teamwork,5,Agent_3,5,12.88,64.38,
78,Peacemaker,5,Agent_4,5,12.88,64.38,
78,All,final,All,,,,0.53
79,Soup,1,Agent_1,5,11.38,11.38,
79,Odyssey,1,Agent_2,5,11.38,11.38,
79,OldManSons,1,Agent_3,2,14.38,14.38,
79,Musketeers,1,Agent_4,5,11.38,11.38,
79,Soup,2,Agent_1,5,12.12,23.50,
79,Odyssey,2,Agent_2,6,11.12,22.50,
79,OldManSons,2,Agent_3,3,14.12,28.50,
79,Musketeers,2,Agent_4,5,12.12,23.50,
79,Soup,3,Agent_1,5,12.88,36.38,
79,Odyssey,3,Agent_2,7,10.88,33.38,
79,OldManSons,3,Agent_3,4,13.88,42.38,
79,Musketeers,3,Agent_4,5,12.88,36.38,
79,Soup,4,Agent_1,5,13.62,50.00,
79,Odyssey,4,Agent_2,8,10.62,44.00,
79,OldManSons,4,Agent_3,5,13.62,56.00,
79,Musketeers,4,Agent_4,5,13.62,50.00,
79,Soup,5,Agent_1,5,14.38,64.38,
79,Odyssey,5,Agent_2,9,10.38,54.38,
79,OldManSons,5,Agent_3,6,13.38,69.38,
79,Musketeers,5,Agent_4,5,14.38,64.38,
79,All,final,All,,,,0.53
80,Musketeers,1,Agent_1,5,12.50,12.50,
80,Peacemaker,1,Agent_2,5,12.50,12.50,
80,Odyssey,1,Agent_3,5,12.50,12.50,
80,Soup,1,Agent_4,5,12.50,12.50,
80,Musketeers,2,Agent_1,5,12.88,25.38,
80,Peacemaker,2,Agent_2,5,12.88,25.38,
80,Odyssey,2,Agent_3,5,12.88,25.38,
80,Soup,2,Agent_4,6,11.88,24.38,
80,Musketeers,3,Agent_1,5,13.25,38.62,
80,Peacemaker,3,Agent_2,5,13.25,38.62,
80,Odyssey,3,Agent_3,5,13.25,38.62,
80,Soup,3,Agent_4,7,11.25,35.62,
80,Musketeers,4,Agent_1,5,13.62,52.25,
80,Peacemaker,4,Agent_2,5,13.62,52.25,
80,Odyssey,4,Agent_3,5,13.62,52.25,
80,Soup,4,Agent_4,8,10.62,46.25,
80,Musketeers,5,Agent_1,5,14.00,66.25,
80,Peacemaker,5,Agent_2,5,14.00,66.25,
80,Odyssey,5,Agent_3,5,14.00,66.25,
80,Soup,5,Agent_4,9,10.00,56.25,
80,All,final,All,,,,0.55
81,OldManSons,1,Agent_1,10,8.62,8.62,
81,Musketeers,1,Agent_2,3,15.62,15.62,
81,Peacemaker,1,Agent_3,5,13.62,13.62,
81,Turnip,1,Agent_4,5,13.62,13.62,
81,OldManSons,2,Agent_1,10,9.75,18.38,
81,Musketeers,2,Agent_2,4,15.75,31.38,
81,Peacemaker,2,Agent_3,6,13.75,27.38,
81,Turnip,2,Agent_4,6,13.75,27.38,
81,OldManSons,3,Agent_1,10,10.88,29.25,
81,Musketeers,3,Agent_2,5,15.88,47.25,
81,Peacemaker,3,Agent_3,7,13.88,41.25,
81,Turnip,3,Agent_4,7,13.88,41.25,
81,OldManSons,4,Agent_1,10,12.00,41.25,
81,Musketeers,4,Agent_2,6,16.00,63.25,
81,Peacemaker,4,Agent_3,8,14.00,55.25,
81,Turnip,4,Agent_4,8,14.00,55.25,
81,OldManSons,5,Agent_1,10,13.12,54.38,
81,Musketeers,5,Agent_2,7,16.12,79.38,
81,Peacemaker,5,Agent_3,9,14.12,69.38,
81,Turnip,5,Agent_4,9,14.12,69.38,
81,All,final,All,,,,0.72
82,Spoons,1,Agent_1,6,11.88,11.88,
82,Teamwork,1,Agent_2,5,12.88,12.88,
82,Turnip,1,Agent_3,5,12.88,12.88,
82,Musketeers,1,Agent_4,5,12.88,12.88,
82,Spoons,2,Agent_1,7,11.25,23.12,
82,Teamwork,2,Agent_2,5,13.25,26.12,
82,Turnip,2,Agent_3,5,13.25,26.12,
82,Musketeers,2,Agent_4,5,13.25,26.12,
82,Spoons,3,Agent_1,5,12.50,35.62,
82,Teamwork,3,Agent_2,5,12.50,38.62,
82,Turnip,3,Agent_3,5,12.50,38.62,
82,Musketeers,3,Agent_4,5,12.50,38.62,
82,Spoons,4,Agent_1,4,13.12,48.75,
82,Teamwork,4,Agent_2,5,12.12,50.75,
82,Turnip,4,Agent_3,5,12.12,50.75,
82,Musketeers,4,Agent_4,5,12.12,50.75,
82,Spoons,5,Agent_1,3,13.75,62.50,
82,Teamwork,5,Agent_2,5,11.75,62.50,
82,Turnip,5,Agent_3,5,11.75,62.50,
82,Musketeers,5,Agent_4,5,11.75,62.50,
82,All,final,All,,,,0.50
83,Turnip,1,Agent_1,5,12.50,12.50,
83,Spoons,1,Agent_2,5,12.50,12.50,
83,Odyssey,1,Agent_3,5,12.50,12.50,
83,Peacemaker,1,Agent_4,5,12.50,12.50,
83,Turnip,2,Agent_1,5,12.88,25.38,
83,Spoons,2,Agent_2,5,12.88,25.38,
83,Odyssey,2,Agent_3,6,11.88,24.38,
83,Peacemaker,2,Agent_4,5,12.88,25.38,
83,Turnip,3,Agent_1,5,12.12,37.50,
83,Spoons,3,Agent_2,5,12.12,37.50,
83,Odyssey,3,Agent_3,4,13.12,37.50,
83,Peacemaker,3,Agent_4,5,12.12,37.50,
83,Turnip,4,Agent_1,5,12.50,50.00,
83,Spoons,4,Agent_2,5,12.50,50.00,
83,Odyssey,4,Agent_3,5,12.50,50.00,
83,Peacemaker,4,Agent_4,5,12.50,50.00,
83,Turnip,5,Agent_1,5,13.25,63.25,
83,Spoons,5,Agent_2,5,13.25,63.25,
83,Odyssey,5,Agent_3,7,11.25,61.25,
83,Peacemaker,5,Agent_4,5,13.25,63.25,
83,All,final,All,,,,0.51
84,Soup,1,Agent_1,5,11.75,11.75,
84,Turnip,1,Agent_2,3,13.75,13.75,
84,Peacemaker,1,Agent_3,5,11.75,11.75,
84,Musketeers,1,Agent_4,5,11.75,11.75,
84,Soup,2,Agent_1,5,12.50,24.25,
84,Turnip,2,Agent_2,4,13.50,27.25,
84,Peacemaker,2,Agent_3,6,11.50,23.25,
84,Musketeers,2,Agent_4,5,12.50,24.25,
84,Soup,3,Agent_1,5,13.25,37.50,
84,Turnip,3,Agent_2,5,13.25,40.50,
84,Peacemaker,3,Agent_3,7,11.25,34.50,
84,Musketeers,3,Agent_4,5,13.25,37.50,
84,Soup,4,Agent_1,5,14.00,51.50,
84,Turnip,4,Agent_2,6,13.00,53.50,
84,Peacemaker,4,Agent_3,8,11.00,45.50,
84,Musketeers,4,Agent_4,5,14.00,51.50,
84,Soup,5,Agent_1,5,14.75,66.25,
84,Turnip,5,Agent_2,7,12.75,66.25,
84,Peacemaker,5,Agent_3,9,10.75,56.25,
84,Musketeers,5,Agent_4,5,14.75,66.25,
84,All,final,All,,,,0.55
85,Turnip,1,Agent_1,5,11.75,11.75,
85,Spoons,1,Agent_2,5,11.75,11.75,
85,Odyssey,1,Agent_3,3,13.75,13.75,
85,Soup,1,Agent_4,5,11.75,11.75,
85,Turnip,2,Agent_1,5,12.88,24.62,
85,Spoons,2,Agent_2,6,11.88,23.62,
85,Odyssey,2,Agent_3,4,13.88,27.62,
85,Soup,2,Agent_4,6,11.88,23.62,
85,Turnip,3,Agent_1,5,14.00,38.62,
85,Spoons,3,Agent_2,7,12.00,35.62,
85,Odyssey,3,Agent_3,5,14.00,41.62,
85,Soup,3,Agent_4,7,12.00,35.62,
85,Turnip,4,Agent_1,5,15.12,53.75,
85,Spoons,4,Agent_2,8,12.12,47.75,
85,Odyssey,4,Agent_3,6,14.12,55.75,
85,Soup,4,Agent_4,8,12.12,47.75,
85,Turnip,5,Agent_1,5,16.25,70.00,
85,Spoons,5,Agent_2,9,12.25,60.00,
85,Odyssey,5,Agent_3,7,14.25,70.00,
85,Soup,5,Agent_4,9,12.25,60.00,
85,All,final,All,,,,0.60
86,Turnip,1,Agent_1,5,12.50,12.50,
86,OldManSons,1,Agent_2,5,12.50,12.50,
86,Teamwork,1,Agent_3,5,12.50,12.50,
86,Spoons,1,Agent_4,5,12.50,12.50,
86,Turnip,2,Agent_1,6,11.88,24.38,
86,OldManSons,2,Agent_2,5,12.88,25.38,
86,Teamwork,2,Agent_3,5,12.88,25.38,
86,Spoons,2,Agent_4,5,12.88,25.38,
86,Turnip,3,Agent_1,7,11.25,35.62,
86,OldManSons,3,Agent_2,5,13.25,38.62,
86,Teamwork,3,Agent_3,5,13.25,38.62,
86,Spoons,3,Agent_4,5,13.25,38.62,
86,Turnip,4,Agent_1,8,10.62,46.25,
86,OldManSons,4,Agent_2,5,13.62,52.25,
86,Teamwork,4,Agent_3,5,13.62,52.25,
86,Spoons,4,Agent_4,5,13.62,52.25,
86,Turnip,5,Agent_1,9,10.00,56.25,
86,OldManSons,5,Agent_2,5,14.00,66.25,
86,Teamwork,5,Agent_3,5,14.00,66.25,
86,Spoons,5,Agent_4,5,14.00,66.25,
86,All,final,All,,,,0.55
87,Odyssey,1,Agent_1,5,14.38,14.38,
87,Spoons,1,Agent_2,5,14.38,14.38,
87,OldManSons,1,Agent_3,10,9.38,9.38,
87,Turnip,1,Agent_4,5,14.38,14.38,
87,Odyssey,2,Agent_1,5,14.75,29.12,
87,Spoons,2,Agent_2,6,13.75,28.12,
87,OldManSons,2,Agent_3,10,9.75,19.12,
87,Turnip,2,Agent_4,5,14.75,29.12,
87,Odyssey,3,Agent_1,5,15.12,44.25,
87,Spoons,3,Agent_2,7,13.12,41.25,
87,OldManSons,3,Agent_3,10,10.12,29.25,
87,Turnip,3,Agent_4,5,15.12,44.25,
87,Odyssey,4,Agent_1,5,15.50,59.75,
87,Spoons,4,Agent_2,8,12.50,53.75,
87,OldManSons,4,Agent_3,10,10.50,39.75,
87,Turnip,4,Agent_4,5,15.50,59.75,
87,Odyssey,5,Agent_1,5,15.88,75.62,
87,Spoons,5,Agent_2,9,11.88,65.62,
87,OldManSons,5,Agent_3,10,10.88,50.62,
87,Turnip,5,Agent_4,5,15.88,75.62,
87,All,final,All,,,,0.68
88,Peacemaker,1,Agent_1,5,12.50,12.50,
88,Odyssey,1,Agent_2,5,12.50,12.50,
88,Soup,1,Agent_3,5,12.50,12.50,
88,Musketeers,1,Agent_4,5,12.50,12.50,
88,Peacemaker,2,Agent_1,5,13.25,25.75,
88,Odyssey,2,Agent_2,6,12.25,24.75,
88,Soup,2,Agent_3,5,13.25,25.75,
88,Musketeers,2,Agent_4,6,12.25,24.75,
88,Peacemaker,3,Agent_1,5,12.88,38.62,
88,Odyssey,3,Agent_2,4,13.88,38.62,
88,Soup,3,Agent_3,5,12.88,38.62,
88,Musketeers,3,Agent_4,7,10.88,35.62,
88,Peacemaker,4,Agent_1,5,11.38,50.00,
88,Odyssey,4,Agent_2,3,13.38,52.00,
88,Soup,4,Agent_3,5,11.38,50.00,
88,Musketeers,4,Agent_4,4,12.38,48.00,
88,Peacemaker,5,Agent_1,5,11.38,61.38,
88,Odyssey,5,Agent_2,2,14.38,66.38,
88,Soup,5,Agent_3,5,11.38,61.38,
88,Musketeers,5,Agent_4,5,11.38,59.38,
88,All,final,All,,,,0.48
89,Peacemaker,1,Agent_1,5,13.25,13.25,
89,Spoons,1,Agent_2,7,11.25,11.25,
89,Teamwork,1,Agent_3,5,13.25,13.25,
89,Soup,1,Agent_4,5,13.25,13.25,
89,Peacemaker,2,Agent_1,5,13.25,26.50,
89,Spoons,2,Agent_2,6,12.25,23.50,
89,Teamwork,2,Agent_3,6,12.25,25.50,
89,Soup,2,Agent_4,5,13.25,26.50,
89,Peacemaker,3,Agent_1,5,13.25,39.75,
89,Spoons,3,Agent_2,5,13.25,36.75,
89,Teamwork,3,Agent_3,7,11.25,36.75,
89,Soup,3,Agent_4,5,13.25,39.75,
89,Peacemaker,4,Agent_1,5,13.25,53.00,
89,Spoons,4,Agent_2,4,14.25,51.00,
89,Teamwork,4,Agent_3,8,10.25,47.00,
89,Soup,4,Agent_4,5,13.25,53.00,
89,Peacemaker,5,Agent_1,5,13.25,66.25,
89,Spoons,5,Agent_2,3,15.25,66.25,
89,Teamwork,5,Agent_3,9,9.25,56.25,
89,Soup,5,Agent_4,5,13.25,66.25,
89,All,final,All,,,,0.55
90,Odyssey,1,Agent_1,5,12.50,12.50,
90,Peacemaker,1,Agent_2,5,12.50,12.50,
90,OldManSons,1,Agent_3,5,12.50,12.50,
90,Soup,1,Agent_4,5,12.50,12.50,
90,Odyssey,2,Agent_1,5,12.88,25.38,
90,Peacemaker,2,Agent_2,6,11.88,24.38,
90,OldManSons,2,Agent_3,5,12.88,25.38,
90,Soup,2,Agent_4,5,12.88,25.38,
90,Odyssey,3,Agent_1,5,13.25,38.62,
90,Peacemaker,3,Agent_2,7,11.25,35.62,
90,OldManSons,3,Agent_3,5,13.25,38.62,
90,Soup,3,Agent_4,5,13.25,38.62,
90,Odyssey,4,Agent_1,5,13.62,52.25,
90,Peacemaker,4,Agent_2,8,10.62,46.25,
90,OldManSons,4,Agent_3,5,13.62,52.25,
90,Soup,4,Agent_4,5,13.62,52.25,
90,Odyssey,5,Agent_1,5,14.00,66.25,
90,Peacemaker,5,Agent_2,9,10.00,56.25,
90,OldManSons,5,Agent_3,5,14.00,66.25,
90,Soup,5,Agent_4,5,14.00,66.25,
90,All,final,All,,,,0.55
91,Teamwork,1,Agent_1,5,11.75,11.75,
91,Musketeers,1,Agent_2,3,13.75,13.75,
91,Spoons,1,Agent_3,5,11.75,11.75,
91,OldManSons,1,Agent_4,5,11.75,11.75,
91,Teamwork,2,Agent_1,5,12.50,24.25,
91,Musketeers,2,Agent_2,4,13.50,27.25,
91,Spoons,2,Agent_3,6,11.50,23.25,
91,OldManSons,2,Agent_4,5,12.50,24.25,
91,Teamwork,3,Agent_1,5,13.25,37.50,
91,Musketeers,3,Agent_2,5,13.25,40.50,
91,Spoons,3,Agent_3,7,11.25,34.50,
91,OldManSons,3,Agent_4,5,13.25,37.50,
91,Teamwork,4,Agent_1,5,14.00,51.50,
91,Musketeers,4,Agent_2,6,13.00,53.50,
91,Spoons,4,Agent_3,8,11.00,45.50,
91,OldManSons,4,Agent_4,5,14.00,51.50,
91,Teamwork,5,Agent_1,5,14.75,66.25,
91,Musketeers,5,Agent_2,7,12.75,66.25,
91,Spoons,5,Agent_3,9,10.75,56.25,
91,OldManSons,5,Agent_4,5,14.75,66.25,
91,All,final,All,,,,0.55
92,OldManSons,1,Agent_1,5,11.75,11.75,
92,Odyssey,1,Agent_2,5,11.75,11.75,
92,Turnip,1,Agent_3,3,13.75,13.75,
92,Musketeers,1,Agent_4,5,11.75,11.75,
92,OldManSons,2,Agent_1,5,12.12,23.88,
92,Odyssey,2,Agent_2,5,12.12,23.88,
92,Turnip,2,Agent_3,4,13.12,26.88,
92,Musketeers,2,Agent_4,5,12.12,23.88,
92,OldManSons,3,Agent_1,5,12.50,36.38,
92,Odyssey,3,Agent_2,5,12.50,36.38,
92,Turnip,3,Agent_3,5,12.50,39.38,
92,Musketeers,3,Agent_4,5,12.50,36.38,
92,OldManSons,4,Agent_1,5,12.88,49.25,
92,Odyssey,4,Agent_2,5,12.88,49.25,
92,Turnip,4,Agent_3,6,11.88,51.25,
92,Musketeers,4,Agent_4,5,12.88,49.25,
92,OldManSons,5,Agent_1,5,13.25,62.50,
92,Odyssey,5,Agent_2,5,13.25,62.50,
92,Turnip,5,Agent_3,7,11.25,62.50,
92,Musketeers,5,Agent_4,5,13.25,62.50,
92,All,final,All,,,,0.50
93,Spoons,1,Agent_1,5,12.50,12.50,
93,Odyssey,1,Agent_2,5,12.50,12.50,
93,Musketeers,1,Agent_3,5,12.50,12.50,
93,Soup,1,Agent_4,5,12.50,12.50,
93,Spoons,2,Agent_1,6,13.00,25.50,
93,Odyssey,2,Agent_2,7,12.00,24.50,
93,Musketeers,2,Agent_3,6,13.00,25.50,
93,Soup,2,Agent_4,5,14.00,26.50,
93,Spoons,3,Agent_1,7,12.75,38.25,
93,Odyssey,3,Agent_2,6,13.75,38.25,
93,Musketeers,3,Agent_3,7,12.75,38.25,
93,Soup,3,Agent_4,6,13.75,40.25,
93,Spoons,4,Agent_1,8,12.50,50.75,
93,Odyssey,4,Agent_2,5,15.50,53.75,
93,Musketeers,4,Agent_3,8,12.50,50.75,
93,Soup,4,Agent_4,7,13.50,53.75,
93,Spoons,5,Agent_1,9,12.25,63.00,
93,Odyssey,5,Agent_2,4,17.25,71.00,
93,Musketeers,5,Agent_3,9,12.25,63.00,
93,Soup,5,Agent_4,8,13.25,67.00,
93,All,final,All,,,,0.64
94,Spoons,1,Agent_1,5,12.50,12.50,
94,Soup,1,Agent_2,5,12.50,12.50,
94,OldManSons,1,Agent_3,5,12.50,12.50,
94,Teamwork,1,Agent_4,5,12.50,12.50,
94,Spoons,2,Agent_1,5,12.50,25.00,
94,Soup,2,Agent_2,5,12.50,25.00,
94,OldManSons,2,Agent_3,5,12.50,25.00,
94,Teamwork,2,Agent_4,5,12.50,25.00,
94,Spoons,3,Agent_1,5,12.50,37.50,
94,Soup,3,Agent_2,5,12.50,37.50,
94,OldManSons,3,Agent_3,5,12.50,37.50,
94,Teamwork,3,Agent_4,5,12.50,37.50,
94,Spoons,4,Agent_1,5,12.50,50.00,
94,Soup,4,Agent_2,5,12.50,50.00,
94,OldManSons,4,Agent_3,5,12.50,50.00,
94,Teamwork,4,Agent_4,5,12.50,50.00,
94,Spoons,5,Agent_1,5,12.50,62.50,
94,Soup,5,Agent_2,5,12.50,62.50,
94,OldManSons,5,Agent_3,5,12.50,62.50,
94,Teamwork,5,Agent_4,5,12.50,62.50,
94,All,final,All,,,,0.50
95,Peacemaker,1,Agent_1,5,12.50,12.50,
95,Turnip,1,Agent_2,5,12.50,12.50,
95,Odyssey,1,Agent_3,5,12.50,12.50,
95,Soup,1,Agent_4,5,12.50,12.50,
95,Peacemaker,2,Agent_1,5,12.50,25.00,
95,Turnip,2,Agent_2,5,12.50,25.00,
95,Odyssey,2,Agent_3,5,12.50,25.00,
95,Soup,2,Agent_4,5,12.50,25.00,
95,Peacemaker,3,Agent_1,5,12.50,37.50,
95,Turnip,3,Agent_2,5,12.50,37.50,
95,Odyssey,3,Agent_3,5,12.50,37.50,
95,Soup,3,Agent_4,5,12.50,37.50,
95,Peacemaker,4,Agent_1,5,12.50,50.00,
95,Turnip,4,Agent_2,5,12.50,50.00,
95,Odyssey,4,Agent_3,5,12.50,50.00,
95,Soup,4,Agent_4,5,12.50,50.00,
95,Peacemaker,5,Agent_1,5,12.50,62.50,
95,Turnip,5,Agent_2,5,12.50,62.50,
95,Odyssey,5,Agent_3,5,12.50,62.50,
95,Soup,5,Agent_4,5,12.50,62.50,
95,All,final,All,,,,0.50
96,Teamwork,1,Agent_1,5,13.25,13.25,
96,Peacemaker,1,Agent_2,5,13.25,13.25,
96,OldManSons,1,Agent_3,5,13.25,13.25,
96,Soup,1,Agent_4,7,11.25,11.25,
96,Teamwork,2,Agent_1,5,13.25,26.50,
96,Peacemaker,2,Agent_2,5,13.25,26.50,
96,OldManSons,2,Agent_3,5,13.25,26.50,
96,Soup,2,Agent_4,7,11.25,22.50,
96,Teamwork,3,Agent_1,5,13.25,39.75,
96,Peacemaker,3,Agent_2,5,13.25,39.75,
96,OldManSons,3,Agent_3,5,13.25,39.75,
96,Soup,3,Agent_4,7,11.25,33.75,
96,Teamwork,4,Agent_1,5,13.25,53.00,
96,Peacemaker,4,Agent_2,5,13.25,53.00,
96,OldManSons,4,Agent_3,5,13.25,53.00,
96,Soup,4,Agent_4,7,11.25,45.00,
96,Teamwork,5,Agent_1,5,13.25,66.25,
96,Peacemaker,5,Agent_2,5,13.25,66.25,
96,OldManSons,5,Agent_3,5,13.25,66.25,
96,Soup,5,Agent_4,7,11.25,56.25,
96,All,final,All,,,,0.55
97,Spoons,1,Agent_1,5,12.50,12.50,
97,OldManSons,1,Agent_2,5,12.50,12.50,
97,Musketeers,1,Agent_3,5,12.50,12.50,
97,Soup,1,Agent_4,5,12.50,12.50,
97,Spoons,2,Agent_1,6,12.62,25.12,
97,OldManSons,2,Agent_2,6,12.62,25.12,
97,Musketeers,2,Agent_3,5,13.62,26.12,
97,Soup,2,Agent_4,6,12.62,25.12,
97,Spoons,3,Agent_1,7,12.75,37.88,
97,OldManSons,3,Agent_2,7,12.75,37.88,
97,Musketeers,3,Agent_3,5,14.75,40.88,
97,Soup,3,Agent_4,7,12.75,37.88,
97,Spoons,4,Agent_1,8,12.88,50.75,
97,OldManSons,4,Agent_2,8,12.88,50.75,
97,Musketeers,4,Agent_3,5,15.88,56.75,
97,Soup,4,Agent_4,8,12.88,50.75,
97,Spoons,5,Agent_1,9,13.00,63.75,
97,OldManSons,5,Agent_2,9,13.00,63.75,
97,Musketeers,5,Agent_3,5,17.00,73.75,
97,Soup,5,Agent_4,9,13.00,63.75,
97,All,final,All,,,,0.65
98,Soup,1,Agent_1,5,11.00,11.00,
98,Musketeers,1,Agent_2,3,13.00,13.00,
98,Turnip,1,Agent_3,3,13.00,13.00,
98,Spoons,1,Agent_4,5,11.00,11.00,
98,Soup,2,Agent_1,5,11.75,22.75,
98,Musketeers,2,Agent_2,4,12.75,25.75,
98,Turnip,2,Agent_3,4,12.75,25.75,
98,Spoons,2,Agent_4,5,11.75,22.75,
98,Soup,3,Agent_1,6,10.75,33.50,
98,Musketeers,3,Agent_2,2,14.75,40.50,
98,Turnip,3,Agent_3,5,11.75,37.50,
98,Spoons,3,Agent_4,5,11.75,34.50,
98,Soup,4,Agent_1,6,11.50,45.00,
98,Musketeers,4,Agent_2,3,14.50,55.00,
98,Turnip,4,Agent_3,6,11.50,49.00,
98,Spoons,4,Agent_4,5,12.50,47.00,
98,Soup,5,Agent_1,7,12.00,57.00,
98,Musketeers,5,Agent_2,5,14.00,69.00,
98,Turnip,5,Agent_3,7,12.00,61.00,
98,Spoons,5,Agent_4,5,14.00,61.00,
98,All,final,All,,,,0.48
99,Soup,1,Agent_1,5,12.50,12.50,
99,Spoons,1,Agent_2,5,12.50,12.50,
99,OldManSons,1,Agent_3,5,12.50,12.50,
99,Peacemaker,1,Agent_4,5,12.50,12.50,
99,Soup,2,Agent_1,5,12.88,25.38,
99,Spoons,2,Agent_2,5,12.88,25.38,
99,OldManSons,2,Agent_3,5,12.88,25.38,
99,Peacemaker,2,Agent_4,6,11.88,24.38,
99,Soup,3,Agent_1,5,12.50,37.88,
99,Spoons,3,Agent_2,5,12.50,37.88,
99,OldManSons,3,Agent_3,5,12.50,37.88,
99,Peacemaker,3,Agent_4,5,12.50,36.88,
99,Soup,4,Agent_1,5,11.75,49.62,
99,Spoons,4,Agent_2,5,11.75,49.62,
99,OldManSons,4,Agent_3,5,11.75,49.62,
99,Peacemaker,4,Agent_4,3,13.75,50.62,
99,Soup,5,Agent_1,5,12.12,61.75,
99,Spoons,5,Agent_2,5,12.12,61.75,
99,OldManSons,5,Agent_3,5,12.12,61.75,
99,Peacemaker,5,Agent_4,4,13.12,63.75,
99,All,final,All,,,,0.49
